127.0.0.1 - - [24/Dec/2024:23:41:31 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:41:40 +0900] "GET /GoroGoroCommunity/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:41:49 +0900] "GET /GoroGoroCommunity/main HTTP/1.1" 200 15546
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:42:24 +0900] "GET /GoroGoroCommunity/member/signIn HTTP/1.1" 200 13370
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:42:24 +0900] "GET /GoroGoroCommunity/image/candy01.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:42:25 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:42:28 +0900] "GET /GoroGoroCommunity/member/signUp HTTP/1.1" 200 18475
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:42:29 +0900] "GET /GoroGoroCommunity/member/image/favicon.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:42:30 +0900] "GET /GoroGoroCommunity/member/signIn HTTP/1.1" 200 13370
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:50:54 +0900] "GET /GoroGoroCommunity/main HTTP/1.1" 200 15546
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:50:56 +0900] "GET /GoroGoroCommunity/board/main?boardNo=4 HTTP/1.1" 200 15682
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:50:58 +0900] "GET /GoroGoroCommunity/board/main?boardNo=6 HTTP/1.1" 200 14931
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:51:00 +0900] "GET /GoroGoroCommunity/board/main?boardNo=2 HTTP/1.1" 200 22716
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:51:02 +0900] "GET /GoroGoroCommunity/member/signIn HTTP/1.1" 200 13370
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:51:18 +0900] "POST /GoroGoroCommunity/member/signInProcess HTTP/1.1" 200 9
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:51:20 +0900] "POST /GoroGoroCommunity/member/signInProcess HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:51:20 +0900] "GET /GoroGoroCommunity/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:51:20 +0900] "GET /GoroGoroCommunity/main HTTP/1.1" 200 16403
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:51:28 +0900] "GET /GoroGoroCommunity/board/main?boardNo=1 HTTP/1.1" 200 18527
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:51:31 +0900] "GET /GoroGoroCommunity/board/main?boardNo=5 HTTP/1.1" 200 16045
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:51:33 +0900] "GET /GoroGoroCommunity/board/main?boardNo=2 HTTP/1.1" 200 23806
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:51:35 +0900] "GET /GoroGoroCommunity/member/modify HTTP/1.1" 200 17508
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:51:37 +0900] "GET /GoroGoroCommunity/myPage/myPosts?memberNo=1 HTTP/1.1" 200 22900
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:51:39 +0900] "GET /GoroGoroCommunity/myPage/reportList?reporter=%EA%B4%80%EB%A6%AC%EC%9E%90 HTTP/1.1" 200 14004
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:51:41 +0900] "GET /GoroGoroCommunity/admin/memberManagement HTTP/1.1" 200 15796
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:51:42 +0900] "GET /GoroGoroCommunity/admin/postManagement HTTP/1.1" 200 17118
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:51:44 +0900] "GET /GoroGoroCommunity/admin/boardManagement HTTP/1.1" 200 21995
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:52:10 +0900] "GET /GoroGoroCommunity/ HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:52:10 +0900] "GET /GoroGoroCommunity/main HTTP/1.1" 200 16403
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:52:13 +0900] "GET /GoroGoroCommunity/board/main?boardNo=6 HTTP/1.1" 200 16021
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:53:41 +0900] "GET /GoroGoroCommunity/main HTTP/1.1" 200 16403
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:55:20 +0900] "GET /GoroGoroCommunity/board/main?boardNo=2 HTTP/1.1" 200 23806
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:55:23 +0900] "GET /GoroGoroCommunity/admin/memberManagement HTTP/1.1" 200 15796
0:0:0:0:0:0:0:1 - - [24/Dec/2024:23:55:24 +0900] "GET /GoroGoroCommunity/admin/postManagement HTTP/1.1" 200 17118
